"pack_id","app_id","app_title","created","app_info"
"pos","pos.caja","Cajas",2023-12-26T09:25:59,"Catálogo de cajas"
"pos","pos.cajero","Cajeros",2023-12-26T09:25:59,"Catálogo de cajeros"
"pos","pos.tarjetacredito","Tarjetas aceptadas",2023-12-26T09:25:59,"Catálogo de tarjeta de crédito/debito"
